rayOrigin.x,rayOrigin.y,rayOrigin.z,dir.x,dir.y,dirr.z,finalPos.x,finalPos.y,finalPos.z
-0.01946405,119.9998,-0.02496365,-0.05905707,0.08425663,0.9946924,-10.67825,135.2067,179.5
-0.02700107,119.9997,-0.02439577,-0.03133627,0.07516163,0.9966789,-5.671371,133.538,179.5
-0.03017545,120.0004,-0.02672841,-0.001737131,0.04653448,0.9989152,-0.3423755,128.3636,179.5
-0.03023763,119.9999,-0.02535654,0.03253013,0.02676189,0.9991124,5.814933,124.8086,179.5
-0.03032652,119.9998,-0.02521828,0.06721971,0.01065539,0.9976813,12.06535,121.9172,179.5
-0.02963115,119.9998,-0.02525362,0.08704121,0.0001376884,0.9962047,15.656,120.0246,179.5
-0.02799895,119.9998,-0.02533185,0.09975792,-0.006897925,0.9949878,17.97129,118.7552,179.5
-0.02219014,119.9998,-0.02560871,0.1096594,-0.008904333,0.9939293,19.78472,118.3915,179.5
-0.02984665,119.9998,-0.02524658,0.11505,-0.01470364,0.9932508,20.76488,117.3422,179.5
0.01098183,119.9995,-0.02717621,0.1243656,-0.0139599,0.9921383,22.51491,117.4735,179.5
0.002363526,119.9996,-0.02677437,0.1289056,-0.01418229,0.9915555,23.34146,117.4318,179.5
-9.173584E-05,119.9996,-0.02668549,0.1316686,-0.01459075,0.9911864,23.84812,117.3569,179.5
0.002676407,119.9996,-0.0268344,0.133761,-0.01452389,0.9909072,24.23671,117.3682,179.5
0.002334824,119.9996,-0.02683289,0.1351647,-0.01477225,0.990713,24.49549,117.3227,179.5
-0.0001658783,119.9996,-0.02673294,0.135689,-0.01493787,0.9906389,24.58983,117.2925,179.5
-0.001000794,119.9996,-0.02670438,0.135785,-0.01478281,0.9906281,24.60665,117.3206,179.5
-0.0007016754,119.9996,-0.02674498,0.1357921,-0.01464578,0.9906291,24.60821,117.3455,179.5
-0.0001733551,119.9996,-0.02678639,0.1357645,-0.01450729,0.9906349,24.60361,117.3706,179.5
-0.002026169,119.9997,-0.02672575,0.1351509,-0.01455375,0.9907181,24.48849,117.3624,179.5
-0.01177832,119.9998,-0.02627156,0.1331105,-0.01520246,0.9909846,24.10245,117.2457,179.5
-0.01770064,119.9998,-0.02597722,0.1302089,-0.0165077,0.9913492,23.56217,117.0104,179.5
-0.02299002,119.9998,-0.02572832,0.1277034,-0.01694273,0.9916677,23.09569,116.9326,179.5
-0.02406609,119.9998,-0.02568161,0.1259031,-0.01700628,0.9918967,22.76342,116.9218,179.5
-0.0256107,119.9999,-0.02561247,0.1244149,-0.01721535,0.9920809,22.48834,116.8846,179.5
-0.02669727,119.9999,-0.02556131,0.1232895,-0.01731128,0.9922197,22.28048,116.8677,179.5
-0.0283694,119.9999,-0.0254863,0.1219832,-0.01757603,0.9923765,22.03895,116.8203,179.5
-0.02906694,119.9999,-0.02545297,0.1205674,-0.01774644,0.9925466,21.77839,116.79,179.5
-0.02861287,119.9999,-0.02550189,0.1201262,-0.01779956,0.9925991,21.69789,116.7806,179.5
-0.02843912,119.9999,-0.02552083,0.1197672,-0.01832867,0.9926328,21.63242,116.685,179.5
-0.02793828,119.9999,-0.02555593,0.1195003,-0.01893679,0.9926535,21.5842,116.5751,179.5
-0.02570534,119.9999,-0.02572945,0.1193644,-0.01939231,0.9926611,21.5617,116.4927,179.5
-0.02497661,119.9999,-0.02578247,0.1193374,-0.01967765,0.9926587,21.5576,116.4411,179.5
-0.02165094,119.9999,-0.0260054,0.1197038,-0.02012208,0.9926057,21.62839,116.3605,179.5
-0.01617037,119.9999,-0.02636904,0.1206903,-0.02051774,0.9924781,21.81514,116.2885,179.5
7.200623E-05,119.9999,-0.02746144,0.1229323,-0.02078528,0.9921974,22.24335,116.239,179.5
0.009680741,119.9998,-0.02809142,0.1258319,-0.02103661,0.9918285,22.78616,116.1921,179.5
0.01535719,119.9998,-0.02846195,0.1286687,-0.02124365,0.9914601,23.31402,116.1531,179.5
0.01967613,119.9998,-0.02875774,0.131001,-0.02158688,0.9911472,23.74819,116.0897,179.5
0.01938201,119.9998,-0.02875786,0.132601,-0.0217963,0.9909298,24.04298,116.0509,179.5
0.01859544,119.9998,-0.02870793,0.1335509,-0.02198303,0.9907981,24.21749,116.0166,179.5
0.01754515,119.9998,-0.02862537,0.1341334,-0.02169511,0.9907258,24.32375,116.0685,179.5
0.01677992,119.9998,-0.02857692,0.1346037,-0.02144727,0.9906674,24.40964,116.1132,179.5
0.01723874,119.9998,-0.02862157,0.1350928,-0.02130179,0.990604,24.5003,116.1393,179.5
0.01891322,119.9998,-0.02871108,0.1355055,-0.02126842,0.9905483,24.57817,116.1451,179.5
0.03453385,119.9997,-0.02942278,0.130644,-0.0182152,0.991262,23.69572,116.7007,179.5
0.03532233,119.9997,-0.02931152,0.1086341,-0.01479006,0.9939718,19.65661,117.3283,179.5
-0.006694855,119.9995,-0.02588258,0.06716911,-0.00041718,0.9977415,12.07919,119.9245,179.5
-0.02894783,119.9998,-0.02498429,0.02696144,0.007245118,0.9996102,4.813192,121.301,179.5
-0.02863722,119.9998,-0.02496233,-0.01739677,0.01311095,0.9997627,-3.152533,122.3541,179.5
-0.02810652,119.9998,-0.0250856,-0.06977787,0.01670786,0.9974226,-12.58735,123.0071,179.5
-0.02811794,119.9999,-0.02516193,-0.1014379,0.01824356,0.9946746,-18.33627,123.2926,179.5
-0.02824852,119.9998,-0.02510288,-0.1245841,0.01865655,0.9920337,-22.57382,123.3761,179.5
-0.02836229,119.9998,-0.02507219,-0.1387686,0.01900773,0.9901424,-25.18884,123.4462,179.5
-0.02836279,119.9998,-0.02506909,-0.1477661,0.01910472,0.9888378,-26.85554,123.4683,179.5
-0.02832303,119.9998,-0.02506834,-0.155051,0.01915921,0.9877207,-28.20992,123.4821,179.5
-0.008844849,119.9996,-0.02617925,-0.1578702,0.02192369,0.9872165,-28.71768,123.9865,179.5
-0.005532135,119.9996,-0.02636099,-0.1589626,0.02404205,0.9869918,-28.91963,124.3727,179.5
0.01042345,119.9995,-0.0272852,-0.1580162,0.02749695,0.9870536,-28.72988,125.0007,179.5
0.01191223,119.9995,-0.02734616,-0.1572276,0.02999163,0.9871069,-28.58343,125.4541,179.5
0.01179366,119.9995,-0.02732915,-0.1564388,0.03131277,0.9871912,-28.43765,125.6939,179.5
0.0137281,119.9994,-0.02743556,-0.1558283,0.0327659,0.9872406,-28.3233,125.9578,179.5
0.01705083,119.9994,-0.02762131,-0.1554236,0.03437539,0.9872496,-28.24615,126.2505,179.5
0.01746219,119.9994,-0.0276377,-0.1552269,0.03530605,0.9872478,-28.21002,126.4197,179.5
0.01750311,119.9994,-0.02763895,-0.1548722,0.03599667,0.9872785,-28.14461,126.5451,179.5
0.01615273,119.9994,-0.02755187,-0.1551599,0.03635098,0.9872203,-28.19991,126.6099,179.5
0.01802997,119.9994,-0.02763785,-0.1548664,0.03657077,0.9872583,-28.1436,126.6496,179.5
0.02068588,119.9994,-0.02779399,-0.1542016,0.03742996,0.9873302,-28.01803,126.8053,179.5
0.02672766,119.9993,-0.02815312,-0.1532794,0.03821807,0.9874436,-27.84115,126.9478,179.5
