rayOrigin.x,rayOrigin.y,rayOrigin.z,dir.x,dir.y,dirr.z,finalPos.x,finalPos.y,finalPos.z
0.01187585,120.0027,-0.0318494,0.102112,0.006602001,0.994751,18.44097,121.1942,179.5
0.008344468,120.0027,-0.03189989,0.101288,0.005887055,0.9948397,18.28709,121.0651,179.5
0.008592987,120.0027,-0.03189549,0.09995369,0.004725589,0.9949809,18.04399,120.8554,179.5
0.03141873,120.0022,-0.03147103,0.08063901,0.002570476,0.99674,14.55601,120.4651,179.5
0.03282041,120.002,-0.03105689,0.06280638,0.001401892,0.9980248,11.33083,120.2542,179.5
0.03290788,120.002,-0.03100327,0.042218,0.00405387,0.9991002,7.619173,120.7304,179.5
0.03292552,120.002,-0.03102843,0.02726164,0.00755617,0.9995998,4.929195,121.3591,179.5
0.03291851,120.002,-0.03102528,0.0184644,0.007592387,0.9998007,3.348513,121.3653,179.5
0.03291273,120.002,-0.03105261,0.01124394,0.008928667,0.9998969,2.051757,121.6051,179.5
0.03291625,120.002,-0.03098364,0.008024822,0.008525547,0.9999315,1.473719,121.5327,179.5
0.03039737,120.002,-0.03098903,0.005572003,0.008714135,0.9999465,1.030798,121.5665,179.5
0.02877388,120.002,-0.03100339,0.002986887,0.008730074,0.9999574,0.5650355,121.5694,179.5
0.02548656,120.0021,-0.03099756,0.00224868,0.009007353,0.9999569,0.4292118,121.6193,179.5
0.02173383,120.0021,-0.03085137,0.001423414,0.009343367,0.9999554,0.2772919,121.6796,179.5
0.01179251,120.0023,-0.03093257,0.002741799,0.009382949,0.9999522,0.5040538,121.6869,179.5
-0.002610672,120.0026,-0.03097431,0.001355135,0.01074606,0.9999413,0.2406923,121.932,179.5
-0.005297913,120.0027,-0.03098102,-0.0003549202,0.01177648,0.9999306,-0.0690215,122.1171,179.5
-0.00554776,120.0027,-0.03098053,-0.0008971018,0.0123267,0.9999236,-0.1666176,122.2159,179.5
-0.0029198,120.0026,-0.03096987,-0.001302238,0.01257546,0.9999201,-0.2367305,122.2605,179.5
0.007214295,120.0024,-0.03092371,-0.000774986,0.01221095,0.9999251,-0.1319301,122.1948,179.5
0.01069685,120.0024,-0.03090753,-0.0004593172,0.01182137,0.99993,-0.07177056,122.1248,179.5
0.011828,120.0023,-0.0308956,-0.0001044347,0.01132466,0.9999359,-0.006922461,122.0356,179.5
0.01283487,120.0023,-0.03089208,-6.902646E-05,0.01107028,0.9999387,0.0004417272,121.9899,179.5
0.013312,120.0023,-0.03089208,4.056616E-05,0.01108815,0.9999385,0.02059532,121.9931,179.5
0.01314619,120.0023,-0.03089128,0.0003046071,0.01148583,0.999934,0.06783617,122.0645,179.5
0.01255417,120.0023,-0.03088971,0.0004164141,0.01217723,0.9999258,0.0873189,122.1887,179.5
0.01219473,120.0023,-0.03088989,0.0006165549,0.01255443,0.999921,0.1228941,122.2564,179.5
0.01175954,120.0023,-0.03088346,0.0009986301,0.01251075,0.9999213,0.1910586,122.2486,179.5
0.01109479,120.0024,-0.03087183,0.001654126,0.01316397,0.999912,0.3080877,122.3659,179.5
0.01068639,120.0024,-0.03087245,0.002194726,0.01371878,0.9999035,0.4047455,122.4656,179.5
0.01011655,120.0024,-0.03086919,0.002366407,0.01412042,0.9998975,0.4350033,122.5377,179.5
0.01009644,120.0024,-0.03086925,0.002572905,0.01449191,0.9998917,0.4720623,122.6044,179.5
0.01011295,120.0024,-0.0308692,0.002806754,0.01474573,0.9998873,0.5140687,122.65,179.5
0.01020543,120.0024,-0.03084918,0.003058767,0.01446463,0.9998907,0.5594085,122.5995,179.5
0.009448304,120.0024,-0.03084528,0.003522303,0.01486271,0.9998834,0.641884,122.671,179.5
0.00874054,120.0024,-0.03084899,0.003792158,0.0151216,0.9998785,0.6896327,122.7175,179.5
0.008035828,120.0024,-0.03084961,0.00383569,0.01547581,0.9998729,0.6967481,122.7812,179.5
0.008223526,120.0024,-0.03084905,0.003948682,0.01633366,0.9998588,0.7172339,122.9352,179.5
0.008721406,120.0024,-0.03084616,0.004365902,0.01698893,0.9998462,0.7926562,123.0529,179.5
0.01028032,120.0024,-0.03083942,0.00477597,0.0175517,0.9998345,0.8678561,123.154,179.5
0.01085515,120.0023,-0.03084238,0.005067827,0.01821817,0.9998212,0.9208491,123.2737,179.5
0.01059309,120.0024,-0.03085408,0.005241483,0.01897202,0.9998063,0.9517833,123.4091,179.5
0.02212416,120.0023,-0.03083473,0.006601914,0.02255861,0.9997237,1.207699,124.0533,179.5
-0.01759244,120.0031,-0.03111553,0.01026895,0.03046302,0.9994832,1.826957,125.475,179.5
-0.03224233,120.0035,-0.03107079,0.01485902,0.04030928,0.9990768,2.637878,127.2469,179.5
-0.03341236,120.0035,-0.03100426,0.01834039,0.04998667,0.9985815,3.263934,128.9904,179.5
-0.03342151,120.0035,-0.03098569,0.02078378,0.05677878,0.9981704,3.704751,130.2157,179.5
-0.03338419,120.0035,-0.03096739,0.02233813,0.06100633,0.9978874,3.985493,130.9792,179.5
-0.03099878,120.0034,-0.03097832,0.02340886,0.06404396,0.9976725,4.181421,131.5281,179.5
-0.02003635,120.0033,-0.03102889,0.02443297,0.06561045,0.9975461,4.377231,131.8113,179.5
0.001100388,120.0029,-0.03114491,0.02569017,0.06580558,0.9975017,4.624837,131.8466,179.5
0.003573029,120.0029,-0.03115213,0.02665018,0.06577696,0.9974784,4.800206,131.8417,179.5
0.006668564,120.0028,-0.03117418,0.02733964,0.06574298,0.997462,4.927475,131.8358,179.5
0.007799774,120.0028,-0.03117671,0.02788209,0.06573036,0.9974478,5.026312,131.8336,179.5
0.0105769,120.0028,-0.03118965,0.02821416,0.06549478,0.997454,5.088829,131.7911,179.5
0.01093097,120.0028,-0.03119284,0.02842434,0.06529862,0.9974608,5.126977,131.7557,179.5
0.0111624,120.0027,-0.03119541,0.02850277,0.06518834,0.9974658,5.141298,131.7358,179.5
0.01098822,120.0028,-0.03118833,0.02886779,0.06472311,0.9974856,5.206721,131.6519,179.5
0.01092432,120.0028,-0.03119373,0.02915802,0.06445581,0.9974945,5.258848,131.6037,179.5
0.01108466,120.0027,-0.03119721,0.02948217,0.06431425,0.9974941,5.317351,131.5782,179.5
0.01180316,120.0027,-0.03119557,0.02999359,0.06410112,0.9974926,5.410124,131.5398,179.5
0.01204007,120.0027,-0.0311924,0.03035991,0.06404079,0.9974853,5.476331,131.529,179.5
0.01143343,120.0027,-0.03117792,0.03051045,0.06369238,0.9975031,5.502721,131.4661,179.5
0.01061905,120.0028,-0.03117644,0.03049229,0.06328396,0.9975296,5.498493,131.3923,179.5
0.01062677,120.0028,-0.03117548,0.03072605,0.06305189,0.9975371,5.540529,131.3505,179.5
0.009848343,120.0028,-0.03117964,0.03105976,0.06302499,0.9975286,5.599859,131.3458,179.5
0.01153931,120.0028,-0.03118576,0.03164858,0.06249163,0.9975436,5.707439,131.2496,179.5
0.01263785,120.0027,-0.03118756,0.0322273,0.06205644,0.9975522,5.812641,131.1711,179.5
0.01321393,120.0027,-0.03118813,0.03272445,0.06195235,0.9975425,5.902748,131.1525,179.5
0.01286339,120.0027,-0.03118456,0.03306807,0.0620336,0.9975261,5.964336,131.1673,179.5
0.01269191,120.0027,-0.03119104,0.03303318,0.06236021,0.9975069,5.958,131.2263,179.5
0.01229378,120.0027,-0.03119324,0.03286423,0.06274819,0.9974881,5.927306,131.2964,179.5
0.01163023,120.0028,-0.03119692,0.03252464,0.06290472,0.9974895,5.865514,131.3246,179.5
0.01150053,120.0028,-0.03119766,0.03230868,0.06270828,0.9975088,5.826402,131.289,179.5
0.01154561,120.0028,-0.03120059,0.03237809,0.06242037,0.9975246,5.838849,131.237,179.5
0.01070718,120.0028,-0.03121161,0.03216942,0.0620952,0.9975517,5.800296,131.1782,179.5
0.009681244,120.0028,-0.03122606,0.03220956,0.06191187,0.9975618,5.806437,131.1451,179.5
0.008102539,120.0028,-0.03123856,0.0321591,0.06199155,0.9975585,5.795796,131.1595,179.5
0.003048386,120.0029,-0.03125888,0.03186318,0.06248373,0.9975373,5.737607,131.2484,179.5
0.0001851502,120.003,-0.03126143,0.03143921,0.06321048,0.9975049,5.658625,131.3796,179.5
-0.002479508,120.003,-0.03125267,0.03077262,0.06409589,0.9974692,5.536184,131.5394,179.5
0.001287048,120.003,-0.03125871,0.03089615,0.06362241,0.9974957,5.562037,131.4539,179.5
0.004973663,120.0029,-0.03126781,0.03139526,0.0632781,0.997502,5.655519,131.3918,179.5
0.01081761,120.0028,-0.03128224,0.03229239,0.06266771,0.9975119,5.822773,131.2817,179.5
0.01280019,120.0028,-0.03128897,0.03288804,0.06221861,0.9975206,5.931909,131.2007,179.5
0.01359628,120.0028,-0.03128609,0.03335002,0.06194638,0.9975222,6.015841,131.1517,179.5
0.01280783,120.0028,-0.03125378,0.03366503,0.06176629,0.9975227,6.071743,131.1193,179.5
0.009116364,120.0028,-0.03121651,0.03350993,0.06186429,0.9975219,6.040139,131.137,179.5
0.007064606,120.0028,-0.03120534,0.03321665,0.06219213,0.9975113,5.985368,131.1961,179.5
0.005282303,120.0029,-0.03119371,0.03286223,0.06279975,0.997485,5.919953,131.3058,179.5
0.006723725,120.0028,-0.03118134,0.03297326,0.06423035,0.9973902,5.941943,131.5644,179.5
0.01041838,120.0028,-0.03119022,0.03313942,0.06438247,0.9973749,5.975637,131.5919,179.5
0.01089975,120.0028,-0.03117674,0.03310337,0.06436245,0.9973774,5.969614,131.5882,179.5
0.01124942,120.0028,-0.03117224,0.03293395,0.06425548,0.9973899,5.939394,131.5688,179.5
0.01083617,120.0028,-0.03116597,0.03283652,0.06423535,0.9973944,5.921414,131.5651,179.5
0.01071629,120.0028,-0.03115557,0.03276489,0.06434458,0.9973897,5.90843,131.5848,179.5
0.01064464,120.0028,-0.03114893,0.03308982,0.06446958,0.9973709,5.966957,131.6076,179.5
0.009881181,120.0028,-0.03113547,0.03350253,0.06494565,0.9973263,6.040752,131.6938,179.5
0.01010191,120.0028,-0.03112458,0.03375505,0.06508002,0.997309,6.086536,131.7182,179.5
0.01092978,120.0027,-0.03112316,0.03395475,0.0652207,0.997293,6.12341,131.7437,179.5
0.01070732,120.0027,-0.0311073,0.03405066,0.0651271,0.9972959,6.140437,131.7268,179.5
0.01069659,120.0027,-0.03110399,0.03402792,0.065327,0.9972836,6.136407,131.7629,179.5
0.006437409,120.0028,-0.03104984,0.03375748,0.0651306,0.9973056,6.083327,131.7274,179.5
0.004135102,120.0028,-0.03103839,0.03371719,0.06503193,0.9973134,6.073724,131.7095,179.5
0.001392548,120.0029,-0.03102809,0.0336388,0.06467745,0.9973391,6.056713,131.6455,179.5
0.0004993592,120.0029,-0.0310298,0.03367648,0.0646841,0.9973374,6.062613,131.6467,179.5
0.003345978,120.0029,-0.0310426,0.0341395,0.06539296,0.9972754,6.149191,131.775,179.5
0.006436356,120.0028,-0.03104724,0.03475865,0.06570092,0.9972338,6.264004,131.8309,179.5
0.008692917,120.0028,-0.0310495,0.03540244,0.06595021,0.9971947,6.38241,131.8762,179.5
0.01077658,120.0027,-0.03104964,0.03606819,0.06603097,0.9971655,6.504543,131.8911,179.5
0.01198657,120.0027,-0.03104662,0.03663889,0.0659994,0.9971468,6.608626,131.8856,179.5
0.0111725,120.0027,-0.03104567,0.03700723,0.06613256,0.9971244,6.674281,131.9098,179.5
0.0105049,120.0028,-0.03104389,0.03722739,0.06620471,0.9971114,6.713338,131.923,179.5
0.01012485,120.0028,-0.03104031,0.03736213,0.06631941,0.9970987,6.737304,131.9438,179.5
0.009855515,120.0028,-0.03103307,0.03770412,0.06643976,0.9970778,6.798753,131.9657,179.5
0.009645402,120.0028,-0.0310311,0.03796605,0.06658218,0.9970584,6.845839,131.9916,179.5
0.009426881,120.0028,-0.03102628,0.0384479,0.06675412,0.9970284,6.932591,132.0229,179.5
0.009222001,120.0028,-0.03102104,0.03896032,0.06717283,0.9969804,7.024993,132.0989,179.5
0.009563294,120.0028,-0.03101848,0.03928161,0.06795991,0.9969144,7.083658,132.2414,179.5
0.009868103,120.0028,-0.03101169,0.03984185,0.06874572,0.9968383,7.185402,132.3839,179.5
0.01106186,120.0027,-0.03098909,0.04021724,0.06935802,0.9967809,7.254621,132.4949,179.5
0.01136339,120.0027,-0.03098535,0.04044897,0.06978182,0.9967419,7.296944,132.5717,179.5
0.01168167,120.0027,-0.03098468,0.04078832,0.07023048,0.9966965,7.35872,132.653,179.5
0.0124597,120.0027,-0.03097365,0.04126029,0.07114655,0.9966121,7.445141,132.8191,179.5
0.0116028,120.0027,-0.03095514,0.04209786,0.07365586,0.9963948,7.596818,133.2741,179.5
0.01111923,120.0028,-0.03099361,0.04572101,0.07682682,0.9959956,8.25246,133.851,179.5
-0.01416507,120.0033,-0.03106276,0.04923378,0.08269543,0.995358,8.86605,134.9189,179.5
-0.02402208,120.0034,-0.03101929,0.05082764,0.08771694,0.9948479,9.148373,135.8329,179.5
-0.02780882,120.0035,-0.03099904,0.05276828,0.09109902,0.9944428,9.498672,136.45,179.5
-0.02803435,120.0035,-0.03099729,0.05451065,0.0925808,0.9942119,9.815291,136.7214,179.5
-0.02488321,120.0034,-0.03100766,0.05612453,0.09446697,0.9939447,10.1126,137.0665,179.5
0.0007409516,120.003,-0.03112261,0.0563614,0.09307966,0.9940622,10.17981,136.8135,179.5
0.009481293,120.0029,-0.03115615,0.05634674,0.09174397,0.9941872,10.18462,136.5701,179.5
0.009294877,120.0029,-0.03115453,0.05635761,0.09046521,0.9943037,10.18521,136.3372,179.5
0.008861192,120.0029,-0.03115186,0.05640122,0.08941282,0.9943964,10.1917,136.1457,179.5
0.008469651,120.0029,-0.03114816,0.05634358,0.08869234,0.9944642,10.1802,136.0146,179.5
0.008452927,120.0029,-0.03114244,0.05628513,0.08849175,0.9944854,10.16942,135.978,179.5
0.008763672,120.0029,-0.03114508,0.05622051,0.08830123,0.994506,10.15785,135.9433,179.5
0.008912888,120.0029,-0.03113532,0.05617699,0.08817294,0.9945198,10.15001,135.9199,179.5
0.008829834,120.0029,-0.03113496,0.0564373,0.08823919,0.9944992,10.19713,135.9322,179.5
0.008683533,120.0029,-0.03113234,0.05661639,0.08837572,0.9944769,10.22954,135.9572,179.5
0.00543364,120.003,-0.03104201,0.05547658,0.09114284,0.9942914,10.02239,136.4599,179.5
-0.0248109,120.0036,-0.03096982,0.05602156,0.1044291,0.9929533,10.10417,138.8849,179.5
-0.02900377,120.0038,-0.03101053,0.05427295,0.1161527,0.9917474,9.795753,141.0303,179.5
-0.02611191,120.0039,-0.03107094,0.05490764,0.1350312,0.9893188,9.937943,144.5079,179.5
-0.02330411,120.0039,-0.03106285,0.05316751,0.1452393,0.987967,9.638171,146.3964,179.5
-0.01929811,120.0038,-0.03107784,0.05159857,0.1537899,0.9867554,9.368587,147.9845,179.5
-0.01841214,120.0038,-0.0310804,0.0501465,0.1605904,0.9857464,9.114621,149.2516,179.5
-0.01797705,120.0038,-0.03107955,0.04948013,0.1646888,0.9851037,8.999572,150.0176,179.5
0.009624894,120.0033,-0.03108843,0.05011855,0.163256,0.98531,9.141612,149.7498,179.5
0.009467011,120.0033,-0.03108394,0.05052069,0.1628821,0.9853513,9.214341,149.6804,179.5
0.009333665,120.0033,-0.03108217,0.05078236,0.1627137,0.9853656,9.261749,149.6493,179.5
0.009287324,120.0033,-0.03108089,0.05102821,0.1627811,0.9853418,9.30672,149.6623,179.5
0.009312241,120.0033,-0.03107962,0.05125168,0.1630008,0.9852939,9.347918,149.7038,179.5
0.009524995,120.0033,-0.03107353,0.05133295,0.1630495,0.9852816,9.363053,149.713,179.5
0.009593399,120.0033,-0.03107013,0.05146253,0.1631232,0.9852626,9.386912,149.727,179.5
0.009535629,120.0033,-0.03106676,0.05143895,0.1633925,0.9852192,9.382972,149.7774,179.5
0.009304276,120.0033,-0.03106247,0.05137151,0.163372,0.9852262,9.370386,149.7734,179.5
0.0091353,120.0033,-0.03105931,0.05164699,0.1635409,0.9851837,9.420819,149.8055,179.5
0.009033661,120.0033,-0.03105869,0.0520092,0.1638028,0.9851211,9.487327,149.8551,179.5
0.008951966,120.0033,-0.03105393,0.05219753,0.1642311,0.9850399,9.52235,149.9356,179.5
0.008980789,120.0033,-0.03105126,0.05224891,0.1646888,0.9849607,9.53251,150.0215,179.5
0.009124161,120.0033,-0.03105007,0.05224823,0.165158,0.9848822,9.533288,150.1094,179.5
0.009237382,120.0033,-0.03104756,0.05208513,0.1645601,0.9849909,9.502622,149.9971,179.5
0.009294144,120.0032,-0.0310455,0.05207276,0.16405,0.9850767,9.499599,149.9015,179.5
0.009355576,120.0032,-0.03104244,0.05212136,0.1635523,0.9851568,9.507743,149.8084,179.5
0.00930957,120.0032,-0.03103699,0.05223935,0.163117,0.9852228,9.528563,149.727,179.5
0.009191193,120.0032,-0.03103539,0.05229278,0.1630565,0.98523,9.538111,149.7158,179.5
0.008905411,120.0032,-0.03102705,0.05230263,0.1632219,0.985202,9.539888,149.7468,179.5
0.008193207,120.0033,-0.0310201,0.05228345,0.1635664,0.9851459,9.536224,149.8112,179.5
0.007893982,120.0033,-0.03102011,0.05225195,0.163658,0.9851324,9.530315,149.8284,179.5
0.00785785,120.0033,-0.03101701,0.05221326,0.1636189,0.9851409,9.523147,149.821,179.5
0.008251954,120.0032,-0.03100945,0.05238561,0.163106,0.9852169,9.554213,149.7252,179.5
0.008610245,120.0032,-0.03100551,0.05248708,0.1627942,0.985263,9.572612,149.667,179.5
0.008821427,120.0032,-0.03100389,0.05264553,0.162526,0.9852988,9.601348,149.617,179.5
0.008946595,120.0032,-0.03099837,0.05275618,0.1627225,0.9852605,9.622007,149.654,179.5
0.008887284,120.0032,-0.030996,0.05351063,0.1630016,0.9851736,9.760282,149.7075,179.5
0.008776688,120.0032,-0.03098927,0.05416922,0.1630466,0.9851302,9.880622,149.717,179.5
0.00863266,120.0032,-0.03098395,0.05451977,0.1630101,0.9851169,9.944498,149.7107,179.5
0.008539673,120.0032,-0.03098172,0.05486287,0.1629636,0.9851056,10.00705,149.7026,179.5
0.0085309,120.0032,-0.03097958,0.05493972,0.1629588,0.9851021,10.02108,149.7018,179.5
0.008913285,120.0033,-0.03101776,0.05147647,0.169314,0.9842169,9.398737,150.8879,179.5
0.008445282,120.0034,-0.03104036,0.04953882,0.1767846,0.9830021,9.055991,152.2906,179.5
0.007514405,120.0035,-0.03104634,0.04594228,0.1845273,0.981753,8.408879,153.7476,179.5
0.005108979,120.0035,-0.03104979,0.0448124,0.1905387,0.9806563,8.20902,154.8859,179.5
0.00481189,120.0035,-0.03104889,0.04442144,0.1934621,0.9801016,8.141752,155.4411,179.5
0.005057907,120.0035,-0.03104833,0.04421835,0.1956114,0.9796841,8.108249,155.8501,179.5
0.007569901,120.0035,-0.03104347,0.04326724,0.1969751,0.9794533,7.938332,156.1084,179.5
0.009495316,120.0034,-0.03104051,0.04284988,0.1981084,0.979243,7.865445,156.3239,179.5
0.01011668,120.0034,-0.03103877,0.04289373,0.1990754,0.979045,7.875695,156.5086,179.5
0.009959229,120.0034,-0.03103874,0.0428183,0.1995592,0.9789498,7.862469,156.6009,179.5
0.009961044,120.0034,-0.03103838,0.04270115,0.1999175,0.9788818,7.841531,156.6691,179.5
0.009853776,120.0034,-0.0310374,0.04279792,0.200253,0.978809,7.859757,156.7334,179.5
0.009800507,120.0034,-0.03103674,0.04264916,0.2006137,0.9787416,7.832957,156.8021,179.5
0.009779709,120.0034,-0.03103661,0.04271501,0.2008659,0.978687,7.84545,156.8504,179.5
0.009870377,120.0034,-0.03103444,0.04284896,0.200773,0.9787003,7.870007,156.8329,179.5
0.009887451,120.0034,-0.03103368,0.0430503,0.2006915,0.9787081,7.906894,156.8176,179.5
0.009836655,120.0034,-0.03103356,0.04295427,0.2012764,0.9785922,7.890161,156.9293,179.5
0.009736024,120.0034,-0.03103366,0.042557,0.2017048,0.9785214,7.817744,157.0106,179.5
0.009819138,120.0034,-0.0310334,0.04227224,0.2020219,0.9784683,7.766002,157.0708,179.5
0.009884919,120.0034,-0.03103323,0.04188416,0.2022046,0.9784473,7.695028,157.1051,179.5
0.01006389,120.0034,-0.03103217,0.04097477,0.2022632,0.9784737,7.528143,157.1148,179.5
0.0101257,120.0034,-0.03103195,0.04031722,0.2022509,0.9785035,7.407331,157.1114,179.5
0.01007762,120.0034,-0.03103154,0.03988875,0.2022105,0.9785294,7.328476,157.103,179.5
0.009979737,120.0034,-0.03103073,0.0396025,0.2020565,0.9785728,7.275538,157.0731,179.5
0.009994416,120.0034,-0.03103037,0.03948132,0.2019144,0.9786071,7.253068,157.0458,179.5
0.01068874,120.0034,-0.03102887,0.03958936,0.2019344,0.9785986,7.273645,157.0498,179.5
0.0107377,120.0034,-0.03102879,0.03962161,0.2016618,0.9786535,7.279204,156.9977,179.5
0.0107448,120.0034,-0.03102823,0.03973028,0.201533,0.9786757,7.29898,156.9732,179.5
